60,6.66,18,2.7027,0.32162,17.868,3,12,0,1
6,66.66,140,2.1002,0.24992,1.7852,2,12,0,1
12,33.33,70,2.1002,0.24992,3.5704,2,12,0,1
30,13.33,36,2.7007,0.32138,8.9272,2,12,0,1
60,6.66,18,2.7027,0.32162,17.868,2,12,0,1
6,66.66,304,4.5605,0.54269,1.7852,12,26,1,0
12,33.33,162,4.8605,0.5784,3.5704,12,26,1,0
30,13.33,65,4.8762,0.58027,8.9272,12,26,1,0
60,6.66,35,5.2553,0.62538,17.868,12,26,1,0
6,66.66,270,4.0504,0.482,1.7852,11,26,1,0
12,33.33,155,4.6505,0.55341,3.5704,11,26,1,0
30,13.33,60,4.5011,0.53563,8.9272,11,26,1,0
60,6.66,34,5.1051,0.60751,17.868,11,26,1,0
6,66.66,281,4.2154,0.50164,1.7852,10,26,1,0
12,33.33,164,4.9205,0.58554,3.5704,10,26,1,0
30,13.33,64,4.8012,0.57134,8.9272,10,26,1,0
60,6.66,36,5.4054,0.64324,17.868,10,26,1,0
6,66.66,296,4.4404,0.52841,1.7852,9,26,1,0
12,33.33,150,4.5005,0.53555,3.5704,9,26,1,0
30,13.33,75,5.6264,0.66954,8.9272,9,26,1,0
60,6.66,38,5.7057,0.67898,17.868,9,26,1,0
6,66.66,280,4.2004,0.49985,1.7852,8,26,1,0
12,33.33,155,4.6505,0.55341,3.5704,8,26,1,0
30,13.33,69,5.1763,0.61598,8.9272,8,26,1,0
60,6.66,39,5.8559,0.69685,17.868,8,26,1,0
6,66.66,334,5.0105,0.59625,1.7852,7,26,1,0
12,33.33,172,5.1605,0.6141,3.5704,7,26,1,0
30,13.33,82,6.1515,0.73203,8.9272,7,26,1,0
60,6.66,42,6.3063,0.75045,17.868,7,26,1,0
6,66.66,355,5.3255,0.63374,1.7852,6,26,1,0
12,33.33,185,5.5506,0.66052,3.5704,6,26,1,0
30,13.33,93,6.9767,0.83023,8.9272,6,26,1,0
60,6.66,47,7.0571,0.83979,17.868,6,26,1,0
6,66.66,352,5.2805,0.62838,1.7852,5,26,1,0
12,33.33,192,5.7606,0.68551,3.5704,5,26,1,0
30,13.33,93,6.9767,0.83023,8.9272,5,26,1,0
60,6.66,49,7.3574,0.87553,17.868,5,26,1,0
6,66.66,335,5.0255,0.59803,1.7852,4,26,1,0
12,33.33,177,5.3105,0.63195,3.5704,4,26,1,0
30,13.33,80,6.0015,0.71418,8.9272,4,26,1,0
60,6.66,46,6.9069,0.82192,17.868,4,26,1,0
6,66.66,330,4.9505,0.58911,1.7852,3,26,1,0
12,33.33,196,5.8806,0.69979,3.5704,3,26,1,0
30,13.33,92,6.9017,0.82131,8.9272,3,26,1,0
60,6.66,48,7.2072,0.85766,17.868,3,26,1,0
6,66.66,333,4.9955,0.59446,1.7852,2,26,1,0
12,33.33,182,5.4605,0.6498,3.5704,2,26,1,0
30,13.33,82,6.1515,0.73203,8.9272,2,26,1,0
60,6.66,45,6.7568,0.80405,17.868,2,26,1,0
6,66.66,33,0.49505,0.058911,1.7852,12,26,0,1
12,33.33,18,0.54005,0.064266,3.5704,12,26,0,1
30,13.33,9,0.67517,0.080345,8.9272,12,26,0,1
60,6.66,11,1.6517,0.19655,17.868,12,26,0,1
6,66.66,36,0.54005,0.064266,1.7852,11,26,0,1
12,33.33,22,0.66007,0.078548,3.5704,11,26,0,1
30,13.33,16,1.2003,0.14284,8.9272,11,26,0,1
60,6.66,10,1.5015,0.17868,17.868,11,26,0,1
6,66.66,100,1.5002,0.17852,1.7852,10,26,0,1
12,33.33,56,1.6802,0.19994,3.5704,10,26,0,1
30,13.33,24,1.8005,0.21425,8.9272,10,26,0,1
60,6.66,15,2.2523,0.26802,17.868,10,26,0,1
6,66.66,169,2.5353,0.3017,1.7852,9,26,0,1
12,33.33,96,2.8803,0.34275,3.5704,9,26,0,1
30,13.33,51,3.826,0.45529,8.9272,9,26,0,1
60,6.66,26,3.9039,0.46456,17.868,9,26,0,1
6,66.66,206,3.0903,0.36775,1.7852,8,26,0,1
12,33.33,122,3.6604,0.43558,3.5704,8,26,0,1
30,13.33,59,4.4261,0.52671,8.9272,8,26,0,1
60,6.66,32,4.8048,0.57177,17.868,8,26,0,1
6,66.66,230,3.4503,0.41059,1.7852,7,26,0,1
12,33.33,127,3.8104,0.45344,3.5704,7,26,0,1
30,13.33,61,4.5761,0.54456,8.9272,7,26,0,1
60,6.66,33,4.955,0.58964,17.868,7,26,0,1
6,66.66,275,4.1254,0.49092,1.7852,6,26,0,1
12,33.33,143,4.2904,0.51056,3.5704,6,26,0,1
30,13.33,68,5.1013,0.60705,8.9272,6,26,0,1
60,6.66,37,5.5556,0.66111,17.868,6,26,0,1
6,66.66,381,5.7156,0.68015,1.7852,5,26,0,1
12,33.33,200,6.0006,0.71407,3.5704,5,26,0,1
30,13.33,93,6.9767,0.83023,8.9272,5,26,0,1
60,6.66,48,7.2072,0.85766,17.868,5,26,0,1
6,66.66,444,6.6607,0.79262,1.7852,4,26,0,1
12,33.33,249,7.4707,0.88902,3.5704,4,26,0,1
30,13.33,108,8.102,0.96414,8.9272,4,26,0,1
60,6.66,59,8.8589,1.0542,17.868,4,26,0,1
6,66.66,513,7.6958,0.9158,1.7852,3,26,0,1
12,33.33,287,8.6109,1.0247,3.5704,3,26,0,1
30,13.33,128,9.6024,1.1427,8.9272,3,26,0,1
60,6.66,69,10.36,1.2329,17.868,3,26,0,1
6,66.66,461,6.9157,0.82297,1.7852,2,26,0,1
12,33.33,269,8.0708,0.96043,3.5704,2,26,0,1
30,13.33,122,9.1523,1.0891,8.9272,2,26,0,1
60,6.66,67,10.06,1.1971,17.868,2,26,0,1
6,66.66,95,1.4251,0.16959,1.7852,12,32,1,0
12,33.33,51,1.5302,0.18209,3.5704,12,32,1,0
30,13.33,23,1.7254,0.20533,8.9272,12,32,1,0
60,6.66,16,2.4024,0.28589,17.868,12,32,1,0
6,66.66,164,2.4602,0.29277,1.7852,11,32,1,0
12,33.33,80,2.4002,0.28563,3.5704,11,32,1,0
30,13.33,45,3.3758,0.40173,8.9272,11,32,1,0
60,6.66,25,3.7538,0.4467,17.868,11,32,1,0
6,66.66,247,3.7054,0.44094,1.7852,10,32,1,0
12,33.33,122,3.6604,0.43558,3.5704,10,32,1,0
30,13.33,51,3.826,0.45529,8.9272,10,32,1,0
60,6.66,33,4.955,0.58964,17.868,10,32,1,0
6,66.66,200,3.0003,0.35704,1.7852,9,32,1,0
12,33.33,150,4.5005,0.53555,3.5704,9,32,1,0
30,13.33,75,5.6264,0.66954,8.9272,9,32,1,0
60,6.66,39,5.8559,0.69685,17.868,9,32,1,0
6,66.66,257,3.8554,0.45879,1.7852,8,32,1,0
12,33.33,127,3.8104,0.45344,3.5704,8,32,1,0
30,13.33,62,4.6512,0.55349,8.9272,8,32,1,0
60,6.66,36,5.4054,0.64324,17.868,8,32,1,0
6,66.66,290,4.3504,0.5177,1.7852,7,32,1,0
12,33.33,174,5.2205,0.62124,3.5704,7,32,1,0
30,13.33,72,5.4014,0.64276,8.9272,7,32,1,0
60,6.66,45,6.7568,0.80405,17.868,7,32,1,0
6,66.66,371,5.5656,0.6623,1.7852,6,32,1,0
12,33.33,194,5.8206,0.69265,3.5704,6,32,1,0
30,13.33,90,6.7517,0.80345,8.9272,6,32,1,0
60,6.66,53,7.958,0.947,17.868,6,32,1,0
6,66.66,349,5.2355,0.62303,1.7852,5,32,1,0
12,33.33,178,5.3405,0.63552,3.5704,5,32,1,0
30,13.33,86,6.4516,0.76774,8.9272,5,32,1,0
60,6.66,47,7.0571,0.83979,17.868,5,32,1,0
6,66.66,333,4.9955,0.59446,1.7852,4,32,1,0
12,33.33,180,5.4005,0.64266,3.5704,4,32,1,0
30,13.33,90,6.7517,0.80345,8.9272,4,32,1,0
60,6.66,46,6.9069,0.82192,17.868,4,32,1,0
6,66.66,325,4.8755,0.58018,1.7852,3,32,1,0
12,33.33,173,5.1905,0.61767,3.5704,3,32,1,0
